date,température 1,température 2,humidité,pression,température exterieure,humidité exterieure,température chambre,humidité chambre
02/01/2019 11:14:59,19.2,25,60,1000,5.5,80,17.2,47
02/01/2019 11:20:00,19.2,25,60,1000,5.5,80,17.2,47
02/01/2019 11:25:00,19.2,25,60,1000,5.5,80,17.2,47
02/01/2019 11:30:00,19.2,25,60,1000,5.6,80,17.2,47
02/01/2019 11:35:00,19.2,25,60,1000,5.6,80,17.2,47
02/01/2019 11:40:00,19.2,25,60,1000,5.7,80,17.2,47
02/01/2019 11:45:00,19.2,25,60,1000,5.7,80,17.2,47
02/01/2019 11:49:59,19.2,25,60,1000,5.6,80,17.2,47
02/01/2019 11:55:00,19.2,25,60,1000,5.7,80,17.2,47
02/01/2019 12:05:00,19.2,25,60,1000,5.7,78,17.2,47
02/01/2019 12:10:00,19.2,25,60,1000,5.8,78,17.2,47
02/01/2019 12:15:00,19.2,25,60,1000,5.7,78,17.2,47
02/01/2019 12:19:59,19.2,25,60,1000,5.8,78,17.2,47
02/01/2019 12:25:00,19.2,25,60,1000,5.9,78,17.2,47
02/01/2019 12:30:00,19.2,25,60,1000,6.0,78,17.2,47
02/01/2019 12:35:00,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 12:39:59,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 12:45:00,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 12:50:00,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 12:55:00,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 13:04:59,19.2,25,60,1000,6.2,78,17.2,47
02/01/2019 13:10:00,19.2,25,60,1000,6.2,78,17.2,47
02/01/2019 13:14:59,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 13:20:00,19.2,25,60,1000,6.1,78,17.2,47
02/01/2019 13:25:00,19.2,25,60,1000,6.3,78,17.2,47
02/01/2019 13:29:59,19.2,25,60,1000,6.2,77,17.2,47
02/01/2019 13:35:00,19.2,25,60,1000,6.0,77,17.2,47
02/01/2019 13:40:00,19.2,25,60,1000,5.9,77,17.2,47
02/01/2019 13:45:00,19.2,25,60,1000,6.0,77,17.2,47
02/01/2019 13:50:00,19.2,25,60,1000,6.1,77,17.2,47
02/01/2019 13:55:00,19.2,25,60,1000,6.2,77,17.2,47
02/01/2019 14:05:00,19.2,25,60,1000,6.3,77,17.2,47
02/01/2019 14:09:59,19.2,25,60,1000,6.3,77,17.2,47
02/01/2019 14:15:00,19.2,25,60,1000,6.3,77,17.2,47
02/01/2019 14:20:00,19.2,25,60,1000,6.2,75,17.2,47
02/01/2019 14:25:00,19.2,25,60,1000,6.3,75,17.2,47
02/01/2019 14:29:59,19.2,25,60,1000,6.3,75,17.2,47
02/01/2019 14:35:00,19.2,25,60,1000,6.4,75,17.2,47
02/01/2019 14:40:00,19.2,25,60,1000,6.4,75,17.2,47
02/01/2019 14:45:00,19.2,25,60,1000,6.4,75,17.2,47
02/01/2019 14:50:00,19.2,25,60,1000,6.4,75,17.2,47
02/01/2019 14:55:00,19.2,25,60,1000,6.3,75,17.2,47
02/01/2019 15:05:00,19.2,25,60,1000,6.2,75,17.2,47
02/01/2019 15:10:00,19.2,25,60,1000,6.1,75,17.2,47
02/01/2019 15:14:59,19.2,25,60,1000,6.1,75,17.2,47
02/01/2019 15:19:59,19.2,25,60,1000,6.1,73,17.2,47
02/01/2019 15:25:00,19.2,25,60,1000,6.1,73,17.2,47
02/01/2019 15:30:00,19.2,25,60,1000,6.0,74,17.2,47
02/01/2019 15:35:00,19.2,25,60,1000,6.0,74,17.2,47
02/01/2019 15:39:59,19.2,25,60,1000,5.9,74,17.2,47
02/01/2019 15:45:00,19.2,25,60,1000,5.9,74,17.2,47
02/01/2019 15:50:00,19.2,25,60,1000,5.9,74,17.2,47
02/01/2019 15:55:00,19.2,25,60,1000,5.9,74,17.2,47
02/01/2019 16:05:00,19.2,25,60,1000,5.9,74,17.2,47
02/01/2019 16:10:00,19.2,25,60,1000,5.8,74,17.2,47
02/01/2019 16:15:00,19.2,25,60,1000,5.8,72,17.2,47
02/01/2019 16:20:00,19.2,25,60,1000,5.8,72,17.2,47
02/01/2019 16:25:00,19.2,25,60,1000,5.8,72,17.2,47
02/01/2019 16:30:00,19.2,25,60,1000,5.8,72,17.2,47
02/01/2019 16:35:00,19.2,25,60,1000,5.7,72,17.2,47
02/01/2019 16:40:00,19.2,25,60,1000,5.7,72,17.2,47
02/01/2019 16:45:00,19.2,25,60,1000,5.6,72,17.2,47
02/01/2019 16:50:00,19.2,25,60,1000,5.6,72,17.2,47
02/01/2019 16:54:59,19.2,25,60,1000,5.6,72,17.2,47
02/01/2019 17:05:00,19.2,25,60,1000,5.6,72,17.2,47
02/01/2019 17:10:00,19.2,25,60,1000,5.5,71,17.2,47
02/01/2019 17:15:00,19.2,25,60,1000,5.5,71,17.2,47
02/01/2019 17:20:00,19.2,25,60,1000,5.4,71,17.2,47
02/01/2019 17:25:00,19.2,25,60,1000,5.4,71,17.2,47
02/01/2019 17:30:00,19.2,25,60,1000,5.3,71,17.2,47
02/01/2019 17:35:00,19.2,25,60,1000,5.4,71,17.2,47
02/01/2019 17:39:59,19.2,25,60,1000,5.4,71,17.2,47
02/01/2019 17:45:00,19.2,25,60,1000,5.4,71,17.2,47
02/01/2019 17:50:00,19.2,25,60,1000,5.3,69,17.2,47
02/01/2019 17:55:00,19.2,25,60,1000,5.3,69,17.2,47
02/01/2019 18:05:00,19.2,25,60,1000,5.2,69,17.2,47
02/01/2019 18:10:00,19.2,25,60,1000,5.2,69,17.2,47
02/01/2019 18:14:59,19.2,25,60,1000,5.0,69,17.2,47
02/01/2019 18:20:00,19.2,25,60,1000,5.0,69,17.2,47
02/01/2019 18:25:00,19.2,25,60,1000,4.9,69,17.2,47
02/01/2019 18:30:00,19.2,25,60,1000,4.9,69,17.2,47
02/01/2019 18:35:00,19.2,25,60,1000,4.9,69,17.2,47
02/01/2019 18:40:00,19.2,25,60,1000,4.8,69,17.2,47
02/01/2019 18:45:00,19.2,25,60,1000,4.8,69,17.2,47
02/01/2019 18:50:00,19.2,25,60,1000,4.8,69,17.2,47
02/01/2019 18:55:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:05:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:10:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:15:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:20:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:25:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:30:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:35:00,19.2,25,60,1000,4.8,71,17.2,47
02/01/2019 19:40:00,19.2,25,60,1000,4.7,71,17.2,47
02/01/2019 19:45:00,19.2,25,60,1000,4.7,71,17.2,47
02/01/2019 19:50:00,19.2,25,60,1000,4.7,71,17.2,47
02/01/2019 19:55:00,19.2,25,60,1000,4.7,73,17.2,47
02/01/2019 20:05:00,19.2,25,60,1000,4.6,73,17.2,47
02/01/2019 20:10:00,19.2,25,60,1000,4.6,73,17.2,47
02/01/2019 20:15:00,19.2,25,60,1000,4.6,73,17.2,47
02/01/2019 20:20:00,19.2,25,60,1000,4.6,73,17.2,47
02/01/2019 20:25:00,19.2,25,60,1000,4.6,73,17.2,47
02/01/2019 20:30:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 20:35:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 20:40:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 20:45:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 20:49:59,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 20:55:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 21:05:00,19.2,25,60,1000,4.6,74,17.2,47
02/01/2019 21:10:00,19.2,25,60,1000,4.5,76,17.2,47
02/01/2019 21:15:00,19.2,25,60,1000,4.4,76,17.2,47
02/01/2019 21:20:00,19.2,25,60,1000,4.4,76,17.2,47
02/01/2019 21:25:00,19.2,25,60,1000,4.3,76,17.2,47
02/01/2019 21:30:00,19.2,25,60,1000,4.2,76,17.2,47
02/01/2019 21:35:00,19.2,25,60,1000,4.1,76,17.2,47
02/01/2019 21:39:59,19.2,25,60,1000,4.1,76,17.2,47
02/01/2019 21:45:00,19.2,25,60,1000,4.1,78,17.2,47
02/01/2019 21:50:00,19.2,25,60,1000,4.0,78,17.2,47
02/01/2019 21:55:00,19.2,25,60,1000,4.1,78,17.2,47
02/01/2019 22:05:00,19.2,25,60,1000,4.1,78,17.2,47
02/01/2019 22:10:00,19.2,25,60,1000,4.0,78,17.2,47
02/01/2019 22:15:00,19.2,25,60,1000,3.9,78,17.2,47
02/01/2019 22:20:00,19.2,25,60,1000,3.9,78,17.2,47
02/01/2019 22:25:00,19.2,25,60,1000,3.9,78,17.2,47
02/01/2019 22:30:00,19.2,25,60,1000,3.8,78,17.2,47
02/01/2019 22:35:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 22:40:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 22:45:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 22:50:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 22:55:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 23:05:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 23:10:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 23:15:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 23:20:00,19.2,25,60,1000,3.9,79,17.2,47
02/01/2019 23:25:00,19.2,25,60,1000,3.9,81,17.2,47
02/01/2019 23:30:00,19.2,25,60,1000,3.9,81,17.2,47
02/01/2019 23:35:00,19.2,25,60,1000,3.8,81,17.2,47
02/01/2019 23:40:00,19.2,25,60,1000,3.8,81,17.2,47
02/01/2019 23:45:00,19.2,25,60,1000,3.9,81,17.2,47
02/01/2019 23:50:00,19.2,25,60,1000,3.8,81,17.2,47
02/01/2019 23:55:00,19.2,25,60,1000,3.9,81,17.2,47
03/01/2019 00:05:00,19.2,25,60,1000,3.9,81,17.2,47
03/01/2019 00:10:00,19.2,25,60,1000,3.8,81,17.2,47
03/01/2019 00:15:00,19.2,25,60,1000,3.8,81,17.2,47
03/01/2019 00:20:00,19.2,25,60,1000,3.7,81,17.2,47
03/01/2019 00:25:00,19.2,25,60,1000,3.7,81,17.2,47
03/01/2019 00:30:00,19.2,25,60,1000,3.7,81,17.2,47
03/01/2019 00:35:00,19.2,25,60,1000,3.6,81,17.2,47
03/01/2019 00:40:00,19.2,25,60,1000,3.5,81,17.2,47
03/01/2019 00:45:00,19.2,25,60,1000,3.3,81,17.2,47
03/01/2019 00:50:00,19.2,25,60,1000,3.2,81,17.2,47
03/01/2019 00:55:00,19.2,25,60,1000,3.2,81,17.2,47
03/01/2019 01:05:00,19.2,25,60,1000,3.1,83,17.2,47
03/01/2019 01:10:00,19.2,25,60,1000,3.0,83,17.2,47
03/01/2019 01:14:59,19.2,25,60,1000,3.0,83,17.2,47
03/01/2019 01:20:00,19.2,25,60,1000,3.0,83,17.2,47
03/01/2019 01:24:59,19.2,25,60,1000,3.0,83,17.2,47
03/01/2019 01:30:00,19.2,25,60,1000,3.0,83,17.2,47
03/01/2019 01:35:00,19.2,25,60,1000,3.1,83,17.2,47
03/01/2019 01:40:00,19.2,25,60,1000,3.1,83,17.2,47
03/01/2019 01:45:00,19.2,25,60,1000,3.2,83,17.2,47
03/01/2019 01:50:00,19.2,25,60,1000,3.2,85,17.2,47
03/01/2019 01:55:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:05:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:10:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:14:59,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:20:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:25:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:30:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:35:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:40:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:45:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:50:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 02:55:00,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 03:04:59,19.2,25,60,1000,3.2,85,17.1,47
03/01/2019 03:10:00,19.2,25,60,1000,3.1,85,17.1,47
03/01/2019 03:15:00,19.2,25,60,1000,3.1,85,17.1,47
03/01/2019 03:20:00,19.2,25,60,1000,3.1,85,17.1,47
03/01/2019 03:25:00,19.2,25,60,1000,3.1,86,17.1,47
03/01/2019 03:30:00,19.2,25,60,1000,3.1,86,17.1,47
03/01/2019 03:34:59,19.2,25,60,1000,3.0,86,17.1,47
03/01/2019 03:40:00,19.2,25,60,1000,3.0,86,17.1,47
03/01/2019 03:45:00,19.2,25,60,1000,3.1,86,17.1,47
03/01/2019 03:49:59,19.2,25,60,1000,3.0,86,17.1,47
03/01/2019 03:55:00,19.2,25,60,1000,3.0,86,17.1,47
03/01/2019 04:05:00,19.2,25,60,1000,3.0,86,17.1,47
03/01/2019 04:10:00,19.2,25,60,1000,2.9,86,17.1,47
03/01/2019 04:15:00,19.2,25,60,1000,2.9,86,17.1,47
03/01/2019 04:20:00,19.2,25,60,1000,2.9,86,17.1,47
03/01/2019 04:25:00,19.2,25,60,1000,2.9,86,17.1,47
03/01/2019 04:30:00,19.2,25,60,1000,2.8,86,17.1,47
03/01/2019 04:35:00,19.2,25,60,1000,2.7,86,17.1,47
03/01/2019 04:40:00,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 04:44:59,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 04:50:00,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 04:55:00,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 05:05:00,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 05:10:00,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 05:14:59,19.2,25,60,1000,2.7,86,17.0,47
03/01/2019 05:20:00,19.2,25,60,1000,2.6,86,17.0,47
03/01/2019 05:25:00,19.2,25,60,1000,2.5,86,17.0,47
03/01/2019 05:30:00,19.2,25,60,1000,2.4,87,17.0,47
03/01/2019 05:34:59,19.2,25,60,1000,2.4,87,17.0,47
03/01/2019 05:39:59,19.2,25,60,1000,2.4,87,17.0,47
03/01/2019 05:45:00,19.2,25,60,1000,2.4,88,17.0,47
03/01/2019 05:49:59,19.2,25,60,1000,2.4,88,17.0,47
03/01/2019 05:55:00,19.2,25,60,1000,2.4,88,17.0,47
03/01/2019 06:05:00,19.2,25,60,1000,2.4,88,17.0,47
03/01/2019 06:10:00,19.2,25,60,1000,2.4,88,17.0,47
03/01/2019 06:15:00,19.2,25,60,1000,2.5,88,17.0,47
03/01/2019 06:20:00,19.2,25,60,1000,2.5,88,17.0,47
03/01/2019 06:25:00,19.2,25,60,1000,2.5,88,17.0,47
03/01/2019 06:30:00,19.2,25,60,1000,2.6,88,17.0,47
03/01/2019 06:35:00,19.2,25,60,1000,2.6,88,17.0,47
03/01/2019 06:40:00,19.2,25,60,1000,2.6,88,17.0,47
03/01/2019 06:45:00,19.2,25,60,1000,2.7,88,17.0,47
03/01/2019 06:50:00,19.2,25,60,1000,2.7,88,17.0,47
03/01/2019 06:55:00,19.2,25,60,1000,2.7,88,17.0,47
03/01/2019 07:05:00,19.2,25,60,1000,2.7,88,17.0,47
03/01/2019 07:10:00,19.2,25,60,1000,2.7,88,17.1,47
03/01/2019 07:15:00,19.2,25,60,1000,2.8,88,17.1,47
03/01/2019 07:20:00,19.2,25,60,1000,2.8,88,17.1,47
03/01/2019 07:24:59,19.2,25,60,1000,2.8,88,17.1,47
03/01/2019 07:30:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 07:35:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 07:40:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 07:45:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 07:50:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 07:55:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:05:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:10:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:14:59,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:20:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:25:00,19.2,25,60,1000,2.9,88,17.1,47
03/01/2019 08:30:00,19.2,25,60,1000,2.9,89,17.1,47
03/01/2019 08:34:59,19.2,25,60,1000,2.9,89,17.1,47
03/01/2019 08:40:00,19.2,25,60,1000,2.9,89,17.1,47
03/01/2019 08:45:00,19.2,25,60,1000,3.0,89,17.1,47
03/01/2019 08:50:00,19.2,25,60,1000,3.0,89,17.1,47
03/01/2019 08:55:00,19.2,25,60,1000,3.0,89,17.1,47
03/01/2019 09:05:00,19.2,25,60,1000,3.0,89,17.1,47
03/01/2019 09:10:00,19.2,25,60,1000,3.1,89,17.1,47
03/01/2019 09:15:00,19.2,25,60,1000,3.1,89,17.1,47
03/01/2019 09:20:00,19.2,25,60,1000,3.1,89,17.1,47
03/01/2019 09:24:59,19.2,25,60,1000,3.1,89,17.1,47
03/01/2019 09:30:00,19.2,25,60,1000,3.2,89,17.1,47
03/01/2019 09:35:00,19.2,25,60,1000,3.3,89,17.1,47
03/01/2019 09:40:00,19.2,25,60,1000,3.4,89,17.1,47
03/01/2019 09:45:00,19.2,25,60,1000,3.3,89,17.2,47
03/01/2019 09:50:00,19.2,25,60,1000,3.4,89,17.2,47
03/01/2019 09:54:59,19.2,25,60,1000,3.5,89,17.2,47
03/01/2019 10:05:00,19.2,25,60,1000,3.6,89,17.2,47
03/01/2019 10:10:00,19.2,25,60,1000,3.7,89,17.2,47
03/01/2019 10:15:00,19.2,25,60,1000,3.7,89,17.2,47
03/01/2019 10:20:00,19.2,25,60,1000,3.7,89,17.2,47
03/01/2019 10:25:00,19.2,25,60,1000,3.8,89,17.2,47
03/01/2019 10:30:00,19.2,25,60,1000,3.9,89,17.2,47
03/01/2019 10:35:00,19.2,25,60,1000,3.9,89,17.2,47
03/01/2019 10:40:00,19.2,25,60,1000,4.0,89,17.2,47
03/01/2019 10:45:00,19.2,25,60,1000,4.1,89,17.2,47
03/01/2019 10:49:59,19.2,25,60,1000,4.2,89,17.2,47
03/01/2019 10:55:00,19.2,25,60,1000,4.2,89,17.2,47
03/01/2019 11:05:00,19.2,25,60,1000,4.4,87,17.2,47
03/01/2019 11:10:00,19.2,25,60,1000,4.5,87,17.2,47
03/01/2019 11:15:00,19.2,25,60,1000,4.6,87,17.2,47
03/01/2019 11:20:00,19.2,25,60,1000,4.7,87,17.2,47
03/01/2019 11:25:00,19.2,25,60,1000,4.8,87,17.2,47
03/01/2019 11:30:00,19.2,25,60,1000,4.9,87,17.2,47
03/01/2019 11:35:00,19.2,25,60,1000,4.9,87,17.2,47
03/01/2019 11:39:59,19.2,25,60,1000,5.0,87,17.2,47
03/01/2019 11:45:00,19.2,25,60,1000,5.1,87,17.2,47
03/01/2019 11:50:00,19.2,25,60,1000,5.1,87,17.2,47
03/01/2019 11:55:00,19.2,25,60,1000,5.2,85,17.2,47
03/01/2019 12:04:59,19.2,25,60,1000,5.3,85,17.2,47
03/01/2019 12:10:00,19.2,25,60,1000,5.3,85,17.2,47
03/01/2019 12:15:00,19.2,25,60,1000,5.5,85,17.2,47
03/01/2019 12:20:00,19.2,25,60,1000,5.5,85,17.2,47
03/01/2019 12:25:00,19.2,25,60,1000,5.5,85,17.2,47
03/01/2019 12:30:00,19.2,25,60,1000,5.5,85,17.2,47
03/01/2019 12:35:00,19.2,25,60,1000,5.5,85,17.2,47
03/01/2019 12:39:59,19.2,25,60,1000,5.5,83,17.2,47
03/01/2019 12:45:00,19.2,25,60,1000,5.6,83,17.2,47
03/01/2019 12:50:00,19.2,25,60,1000,5.5,83,17.2,47
03/01/2019 12:54:59,19.2,25,60,1000,5.5,83,17.2,47
03/01/2019 13:05:00,19.2,25,60,1000,5.6,83,17.2,47
03/01/2019 13:09:59,19.2,25,60,1000,5.7,83,17.2,47
03/01/2019 13:15:00,19.2,25,60,1000,5.7,83,17.2,45
03/01/2019 13:20:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:25:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:30:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:35:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:40:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:45:00,19.2,25,60,1000,5.6,82,17.2,45
03/01/2019 13:49:59,19.2,25,60,1000,5.7,80,17.2,45
03/01/2019 13:55:00,19.2,25,60,1000,5.6,80,17.2,45
03/01/2019 14:05:00,19.2,25,60,1000,5.6,80,17.2,45
03/01/2019 14:10:00,19.2,25,60,1000,5.6,80,17.2,45
03/01/2019 14:15:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:20:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:25:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:30:00,19.2,25,60,1000,5.9,80,17.2,45
03/01/2019 14:35:00,19.2,25,60,1000,5.9,80,17.2,45
03/01/2019 14:40:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:45:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:50:00,19.2,25,60,1000,5.8,80,17.2,45
03/01/2019 14:54:59,19.2,25,60,1000,5.8,78,17.2,45
03/01/2019 15:05:00,19.2,25,60,1000,5.7,78,17.2,45
03/01/2019 15:09:59,19.2,25,60,1000,5.7,78,17.2,45
03/01/2019 15:14:59,19.2,25,60,1000,5.7,78,17.2,45
03/01/2019 15:20:00,19.2,25,60,1000,5.7,78,17.2,45
03/01/2019 15:25:00,19.2,25,60,1000,5.6,79,17.2,45
03/01/2019 15:30:00,19.2,25,60,1000,5.6,79,17.2,45
03/01/2019 15:35:00,19.2,25,60,1000,5.6,79,17.2,45
03/01/2019 15:40:00,19.2,25,60,1000,5.5,79,17.2,45
03/01/2019 15:45:00,19.2,25,60,1000,5.5,79,17.2,45
03/01/2019 15:49:59,19.2,25,60,1000,5.5,79,17.2,45
03/01/2019 15:55:00,19.2,25,60,1000,5.5,79,17.2,45
03/01/2019 16:04:59,19.2,25,60,1000,5.5,79,17.2,45
03/01/2019 16:10:00,19.2,25,60,1000,5.4,77,17.2,45
03/01/2019 16:15:00,19.2,25,60,1000,5.3,77,17.2,45
03/01/2019 16:20:00,19.2,25,60,1000,5.3,77,17.2,45
03/01/2019 16:25:00,19.2,25,60,1000,5.3,77,17.2,45
03/01/2019 16:29:59,19.2,25,60,1000,5.2,77,17.2,45
03/01/2019 16:34:59,19.2,25,60,1000,5.2,77,17.2,45
03/01/2019 16:40:00,19.2,25,60,1000,5.2,77,17.2,45
03/01/2019 16:44:59,19.2,25,60,1000,5.2,77,17.2,45
03/01/2019 16:50:00,19.2,25,60,1000,5.1,77,17.2,45
03/01/2019 16:55:00,19.2,25,60,1000,5.1,77,17.2,45
03/01/2019 17:05:00,19.2,25,60,1000,5.1,77,17.2,45
03/01/2019 17:10:00,19.2,25,60,1000,5.0,77,17.2,45
03/01/2019 17:15:00,19.2,25,60,1000,5.0,77,17.2,45
03/01/2019 17:20:00,19.2,25,60,1000,5.0,77,17.2,45
03/01/2019 17:25:00,19.2,25,60,1000,4.9,76,17.2,45
03/01/2019 17:30:00,19.2,25,60,1000,5.0,76,17.2,45
03/01/2019 17:35:00,19.2,25,60,1000,5.0,76,17.2,45
03/01/2019 17:40:00,19.2,25,60,1000,4.9,76,17.2,45
03/01/2019 17:45:00,19.2,25,60,1000,4.9,76,17.2,45
03/01/2019 17:50:00,19.2,25,60,1000,4.9,76,17.2,45
03/01/2019 17:55:00,19.2,25,60,1000,4.8,76,17.2,45
03/01/2019 18:05:00,19.2,25,60,1000,4.8,77,17.2,45
03/01/2019 18:10:00,19.2,25,60,1000,4.8,77,17.2,45
03/01/2019 18:15:00,19.2,25,60,1000,4.8,77,17.2,45
03/01/2019 18:20:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:25:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:30:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:35:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:40:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:45:00,19.2,25,60,1000,4.7,77,17.2,45
03/01/2019 18:50:00,19.2,25,60,1000,4.6,77,17.2,45
03/01/2019 18:55:00,19.2,25,60,1000,4.6,77,17.2,45
03/01/2019 19:05:00,19.2,25,60,1000,4.6,77,17.2,45
03/01/2019 19:10:00,19.2,25,60,1000,4.6,77,17.2,45
03/01/2019 19:15:00,19.2,25,60,1000,4.6,77,17.2,45
03/01/2019 19:20:00,19.2,25,60,1000,4.5,77,17.2,45
03/01/2019 19:25:00,19.2,25,60,1000,4.5,79,17.2,45
03/01/2019 19:30:00,19.2,25,60,1000,4.4,79,17.2,45
03/01/2019 19:34:59,19.2,25,60,1000,4.5,79,17.2,45
03/01/2019 19:40:00,19.2,25,60,1000,4.5,79,17.2,45
03/01/2019 19:45:00,19.2,25,60,1000,4.5,79,17.2,45
03/01/2019 19:50:00,19.2,25,60,1000,4.4,79,17.2,45
03/01/2019 19:55:00,19.2,25,60,1000,4.4,79,17.3,45
03/01/2019 20:05:00,19.2,25,60,1000,4.4,79,17.3,45
03/01/2019 20:10:00,19.2,25,60,1000,4.4,79,17.3,45
03/01/2019 20:15:00,19.2,25,60,1000,4.4,81,17.3,45
03/01/2019 20:20:00,19.2,25,60,1000,4.4,81,17.3,45
03/01/2019 20:25:00,19.2,25,60,1000,4.4,81,17.3,45
03/01/2019 20:30:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 20:35:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 20:40:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 20:45:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 20:50:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 20:55:00,19.2,25,60,1000,4.2,81,17.3,45
03/01/2019 21:05:00,19.2,25,60,1000,4.2,81,17.3,45
03/01/2019 21:10:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 21:15:00,19.2,25,60,1000,4.3,81,17.3,45
03/01/2019 21:20:00,19.2,25,60,1000,4.2,81,17.3,45
03/01/2019 21:24:59,19.2,25,60,1000,4.2,81,17.3,45
03/01/2019 21:30:00,19.2,25,60,1000,4.2,82,17.3,45
03/01/2019 21:35:00,19.2,25,60,1000,4.2,82,17.3,45
03/01/2019 21:40:00,19.2,25,60,1000,4.2,82,17.3,45
03/01/2019 21:45:00,19.2,25,60,1000,4.1,82,17.3,45
03/01/2019 21:50:00,19.2,25,60,1000,4.1,82,17.3,45
03/01/2019 21:55:00,19.2,25,60,1000,4.1,82,17.3,45
03/01/2019 22:05:00,19.2,25,60,1000,4.1,82,17.3,45
03/01/2019 22:10:00,19.2,25,60,1000,3.9,83,17.3,45
03/01/2019 22:15:00,19.2,25,60,1000,3.8,83,17.3,45
03/01/2019 22:20:00,19.2,25,60,1000,3.7,83,17.3,45
