date,heure,température 1,température 2,humidité,pression
11/13/18,05:51:00,14.8,14.8,62.6,753.1
11/13/18,05:54:00,14.8,14.8,62.6,753.1
11/13/18,05:57:00,14.8,14.8,62.6,753.1
11/13/18,06:03:00,14.8,14.8,62.6,753.1
11/13/18,06:06:00,14.8,14.8,62.6,753.1
11/13/18,06:09:00,14.8,14.8,62.6,753.1
11/13/18,06:12:00,14.8,14.8,62.6,753.1
11/13/18,06:15:00,14.8,14.8,62.6,753.1
11/13/18,06:18:00,14.8,14.8,62.6,753.1
11/13/18,06:21:00,14.8,14.8,62.6,753.1
11/13/18,06:24:00,14.8,14.8,62.6,753.1
11/13/18,06:27:00,14.8,14.8,62.6,753.1
11/13/18,06:30:00,14.8,14.8,62.6,753.1
11/13/18,06:33:00,14.8,14.8,62.6,753.1
11/13/18,06:36:00,14.8,14.8,62.6,753.1
11/13/18,06:38:59,14.8,14.8,62.6,753.1
11/13/18,06:42:00,14.8,14.8,62.6,753.1
11/13/18,06:45:00,14.8,14.8,62.6,753.1
11/13/18,06:48:00,14.8,14.8,62.6,753.1
11/13/18,06:51:00,14.8,14.8,62.6,753.1
11/13/18,06:54:00,14.8,14.8,62.6,753.1
11/13/18,06:57:00,14.8,14.8,62.6,753.1
11/13/18,07:03:00,14.8,14.8,62.6,753.1
11/13/18,07:06:00,14.8,14.8,62.6,753.1
11/13/18,07:09:00,14.8,14.8,62.6,753.1
11/13/18,07:12:00,14.8,14.8,62.6,753.1
11/13/18,07:15:00,14.8,14.8,62.6,753.1
11/13/18,07:18:00,14.8,14.8,62.6,753.1
11/13/18,07:21:00,14.8,14.8,62.6,753.1
11/13/18,07:24:00,14.8,14.8,62.6,753.1
11/13/18,07:27:00,14.8,14.8,62.6,753.1
11/13/18,07:30:00,14.8,14.8,62.6,753.1
11/13/18,07:33:00,14.8,14.8,62.6,753.1
11/13/18,07:36:00,14.8,14.8,62.6,753.1
11/13/18,07:39:00,14.8,14.8,62.6,753.1
11/13/18,07:42:00,14.8,14.8,62.6,753.1
11/13/18,07:45:00,14.8,14.8,62.6,753.1
11/13/18,07:48:00,14.8,14.8,62.6,753.1
11/13/18,07:51:00,14.8,14.8,62.6,753.1
11/13/18,07:54:00,14.8,14.8,62.6,753.1
11/13/18,07:57:00,14.8,14.8,62.6,753.1
11/13/18,08:03:00,14.8,14.8,62.6,753.1
11/13/18,08:06:00,14.8,14.8,62.6,753.1
11/13/18,08:09:00,14.8,14.8,62.6,753.1
11/13/18,08:12:00,14.8,14.8,62.6,753.1
11/13/18,08:15:00,14.8,14.8,62.6,753.1
11/13/18,08:18:00,14.8,14.8,62.6,753.1
11/13/18,08:21:00,14.8,14.8,62.6,753.1
11/13/18,08:24:00,14.8,14.8,62.6,753.1
11/13/18,08:27:00,14.8,14.8,62.6,753.1
11/13/18,08:30:00,14.8,14.8,62.6,753.1
11/13/18,08:33:00,14.8,14.8,62.6,753.1
11/13/18,08:36:00,14.8,14.8,62.6,753.1
11/13/18,08:39:00,14.8,14.8,62.6,753.1
11/13/18,08:42:00,14.8,14.8,62.6,753.1
11/13/18,08:45:00,14.8,14.8,62.6,753.1
11/13/18,08:48:00,14.8,14.8,62.6,753.1
11/13/18,08:51:00,14.8,14.8,62.6,753.1
11/13/18,08:54:00,14.8,14.8,62.6,753.1
11/13/18,08:57:00,14.8,14.8,62.6,753.1
11/13/18,09:03:00,14.8,14.8,62.6,753.1
11/13/18,09:06:00,14.8,14.8,62.6,753.1
11/13/18,09:09:00,14.8,14.8,62.6,753.1
11/13/18,09:12:00,14.8,14.8,62.6,753.1
11/13/18,09:15:00,14.8,14.8,62.6,753.1
11/13/18,09:17:59,14.8,14.8,62.6,753.1
11/13/18,09:20:59,14.8,14.8,62.6,753.1
11/13/18,09:24:00,14.8,14.8,62.6,753.1
11/13/18,09:27:00,14.8,14.8,62.6,753.1
11/13/18,09:29:59,14.8,14.8,62.6,753.1
11/13/18,09:33:00,14.8,14.8,62.6,753.1
11/13/18,09:36:00,14.8,14.8,62.6,753.1
11/13/18,09:39:00,14.8,14.8,62.6,753.1
11/13/18,09:42:00,14.8,14.8,62.6,753.1
11/13/18,09:45:00,14.8,14.8,62.6,753.1
11/13/18,09:48:00,14.8,14.8,62.6,753.1
11/13/18,09:51:00,14.8,14.8,62.6,753.1
11/13/18,09:54:00,14.8,14.8,62.6,753.1
11/13/18,09:57:00,14.8,14.8,62.6,753.1
11/13/18,10:03:00,14.8,14.8,62.6,753.1
11/13/18,10:06:00,14.8,14.8,62.6,753.1
11/13/18,10:09:00,14.8,14.8,62.6,753.1
11/13/18,10:11:59,14.8,14.8,62.6,753.1
11/13/18,10:15:00,14.8,14.8,62.6,753.1
11/13/18,10:18:00,14.8,14.8,62.6,753.1
11/13/18,10:21:00,14.8,14.8,62.6,753.1
11/13/18,10:24:00,14.8,14.8,62.6,753.1
11/13/18,10:27:00,14.8,14.8,62.6,753.1
11/13/18,10:30:00,14.8,14.8,62.6,753.1
11/13/18,10:33:00,14.8,14.8,62.6,753.1
11/13/18,10:36:00,14.8,14.8,62.6,753.1
11/13/18,10:39:00,14.8,14.8,62.6,753.1
11/13/18,10:42:00,14.8,14.8,62.6,753.1
11/13/18,10:45:00,14.8,14.8,62.6,753.1
11/13/18,10:48:00,14.8,14.8,62.6,753.1
11/13/18,10:51:00,14.8,14.8,62.6,753.1
11/13/18,10:54:00,14.8,14.8,62.6,753.1
11/13/18,10:57:00,14.8,14.8,62.6,753.1
11/13/18,11:02:59,14.8,14.8,62.6,753.1
11/13/18,11:06:00,14.8,14.8,62.6,753.1
11/13/18,11:09:00,14.8,14.8,62.6,753.1
11/13/18,11:12:00,14.8,14.8,62.6,753.1
11/13/18,11:15:00,14.8,14.8,62.6,753.1
11/13/18,11:18:00,14.8,14.8,62.6,753.1
11/13/18,11:21:00,14.8,14.8,62.6,753.1
11/13/18,11:24:00,14.8,14.8,62.6,753.1
11/13/18,11:27:00,14.8,14.8,62.6,753.1
11/13/18,11:30:00,14.8,14.8,62.6,753.1
11/13/18,11:33:00,14.8,14.8,62.6,753.1
11/13/18,11:36:00,14.8,14.8,62.6,753.1
11/13/18,11:39:00,14.8,14.8,62.6,753.1
11/13/18,11:42:00,14.8,14.8,62.6,753.1
11/13/18,11:45:00,14.8,14.8,62.6,753.1
11/13/18,11:48:00,14.8,14.8,62.6,753.1
11/13/18,11:51:00,14.8,14.8,62.6,753.1
11/13/18,11:54:00,14.8,14.8,62.6,753.1
11/13/18,11:57:00,14.8,14.8,62.6,753.1
11/13/18,12:03:00,14.8,14.8,62.6,753.1
11/13/18,12:06:00,14.8,14.8,62.6,753.1
11/13/18,12:09:00,14.8,14.8,62.6,753.1
11/13/18,12:12:00,14.8,14.8,62.6,753.1
11/13/18,12:15:00,14.8,14.8,62.6,753.1
11/13/18,12:18:00,14.8,14.8,62.6,753.1
11/13/18,12:21:00,14.8,14.8,62.6,753.1
11/13/18,12:24:00,14.8,14.8,62.6,753.1
11/13/18,12:27:00,14.8,14.8,62.6,753.1
11/13/18,12:30:00,14.8,14.8,62.6,753.1
11/13/18,12:33:00,14.8,14.8,62.6,753.1
11/13/18,12:36:00,14.8,14.8,62.6,753.1
11/13/18,12:39:00,14.8,14.8,62.6,753.1
11/13/18,12:42:00,14.8,14.8,62.6,753.1
11/13/18,12:45:00,14.8,14.8,62.6,753.1
11/13/18,12:48:00,14.8,14.8,62.6,753.1
11/13/18,12:51:00,14.8,14.8,62.6,753.1
11/13/18,12:54:00,14.8,14.8,62.6,753.1
11/13/18,12:57:00,14.8,14.8,62.6,753.1
11/13/18,13:03:00,14.8,14.8,62.6,753.1
11/13/18,13:06:00,14.8,14.8,62.6,753.1
11/13/18,13:09:00,14.8,14.8,62.6,753.1
11/13/18,13:12:00,14.8,14.8,62.6,753.1
11/13/18,13:15:00,14.8,14.8,62.6,753.1
11/13/18,13:18:00,14.8,14.8,62.6,753.1
11/13/18,13:21:00,14.8,14.8,62.6,753.1
11/13/18,13:24:00,14.8,14.8,62.6,753.1
11/13/18,13:27:00,14.8,14.8,62.6,753.1
11/13/18,13:30:00,14.8,14.8,62.6,753.1
11/13/18,13:33:00,14.8,14.8,62.6,753.1
11/13/18,13:36:00,14.8,14.8,62.6,753.1
11/13/18,13:39:00,14.8,14.8,62.6,753.1
11/13/18,13:42:00,14.8,14.8,62.6,753.1
11/13/18,13:44:59,14.8,14.8,62.6,753.1
11/13/18,13:48:00,14.8,14.8,62.6,753.1
11/13/18,13:51:00,14.8,14.8,62.6,753.1
11/13/18,13:53:59,14.8,14.8,62.6,753.1
11/13/18,13:57:00,14.8,14.8,62.6,753.1
11/13/18,14:03:00,14.8,14.8,62.6,753.1
11/13/18,14:06:00,14.8,14.8,62.6,753.1
11/13/18,14:09:00,14.8,14.8,62.6,753.1
11/13/18,14:12:00,14.8,14.8,62.6,753.1
11/13/18,14:15:00,14.8,14.8,62.6,753.1
11/13/18,14:18:00,14.8,14.8,62.6,753.1
11/13/18,14:21:00,14.8,14.8,62.6,753.1
11/13/18,14:24:00,14.8,14.8,62.6,753.1
11/13/18,14:27:00,14.8,14.8,62.6,753.1
11/13/18,14:30:00,14.8,14.8,62.6,753.1
11/13/18,14:33:00,14.8,14.8,62.6,753.1
11/13/18,14:36:00,14.8,14.8,62.6,753.1
11/13/18,14:39:00,14.8,14.8,62.6,753.1
11/13/18,14:42:00,14.8,14.8,62.6,753.1
11/13/18,14:45:00,14.8,14.8,62.6,753.1
11/13/18,14:48:00,14.8,14.8,62.6,753.1
11/13/18,14:51:00,14.8,14.8,62.6,753.1
11/13/18,14:54:00,14.8,14.8,62.6,753.1
11/13/18,14:57:00,14.8,14.8,62.6,753.1
11/13/18,15:03:00,14.8,14.8,62.6,753.1
11/13/18,15:06:00,14.8,14.8,62.6,753.1
11/13/18,15:09:00,14.8,14.8,62.6,753.1
11/13/18,15:12:00,14.8,14.8,62.6,753.1
11/13/18,15:15:00,14.8,14.8,62.6,753.1
11/13/18,15:18:00,14.8,14.8,62.6,753.1
11/13/18,15:21:00,14.8,14.8,62.6,753.1
11/13/18,15:24:00,14.8,14.8,62.6,753.1
11/13/18,15:27:00,14.8,14.8,62.6,753.1
11/13/18,15:30:00,14.8,14.8,62.6,753.1
11/13/18,15:33:00,14.8,14.8,62.6,753.1
11/13/18,15:36:00,14.8,14.8,62.6,753.1
11/13/18,15:39:00,14.8,14.8,62.6,753.1
11/13/18,15:42:00,14.8,14.8,62.6,753.1
11/13/18,15:45:00,14.8,14.8,62.6,753.1
11/13/18,15:48:00,14.8,14.8,62.6,753.1
11/13/18,15:51:00,14.8,14.8,62.6,753.1
11/13/18,15:54:00,14.8,14.8,62.6,753.1
11/13/18,15:57:00,14.8,14.8,62.6,753.1
11/13/18,16:03:00,14.8,14.8,62.6,753.1
11/13/18,16:06:00,14.8,14.8,62.6,753.1
11/13/18,16:09:00,14.8,14.8,62.6,753.1
11/13/18,16:11:59,14.8,14.8,62.6,753.1
11/13/18,16:15:00,14.8,14.8,62.6,753.1
11/13/18,16:18:00,14.8,14.8,62.6,753.1
11/13/18,16:21:00,14.8,14.8,62.6,753.1
11/13/18,16:24:00,14.8,14.8,62.6,753.1
11/13/18,16:27:00,14.8,14.8,62.6,753.1
11/13/18,16:30:00,14.8,14.8,62.6,753.1
11/13/18,16:33:00,14.8,14.8,62.6,753.1
11/13/18,16:36:00,14.8,14.8,62.6,753.1
11/13/18,16:39:00,14.8,14.8,62.6,753.1
11/13/18,16:42:00,14.8,14.8,62.6,753.1
11/13/18,16:45:00,14.8,14.8,62.6,753.1
11/13/18,16:48:00,14.8,14.8,62.6,753.1
11/13/18,16:51:00,14.8,14.8,62.6,753.1
11/13/18,16:54:00,14.8,14.8,62.6,753.1
11/13/18,16:56:59,14.8,14.8,62.6,753.1
11/13/18,17:02:59,14.8,14.8,62.6,753.1
11/13/18,17:06:00,14.8,14.8,62.6,753.1
11/13/18,17:09:00,14.8,14.8,62.6,753.1
11/13/18,17:12:00,14.8,14.8,62.6,753.1
11/13/18,17:15:00,14.8,14.8,62.6,753.1
11/13/18,17:18:00,14.8,14.8,62.6,753.1
11/13/18,17:21:00,14.8,14.8,62.6,753.1
11/13/18,17:24:00,14.8,14.8,62.6,753.1
11/13/18,17:27:00,14.8,14.8,62.6,753.1
11/13/18,17:30:00,14.8,14.8,62.6,753.1
11/13/18,17:33:00,14.8,14.8,62.6,753.1
11/13/18,17:36:00,14.8,14.8,62.6,753.1
11/13/18,17:39:00,14.8,14.8,62.6,753.1
11/13/18,17:42:00,14.8,14.8,62.6,753.1
11/13/18,17:45:00,14.8,14.8,62.6,753.1
11/13/18,17:48:00,14.8,14.8,62.6,753.1
11/13/18,17:50:59,14.8,14.8,62.6,753.1
11/13/18,17:54:00,14.8,14.8,62.6,753.1
11/13/18,17:57:00,14.8,14.8,62.6,753.1
11/13/18,18:02:59,14.8,14.8,62.6,753.1
11/13/18,18:06:00,14.8,14.8,62.6,753.1
11/13/18,18:08:59,14.8,14.8,62.6,753.1
11/13/18,18:12:00,14.8,14.8,62.6,753.1
11/13/18,18:15:00,14.8,14.8,62.6,753.1
11/13/18,18:18:00,14.8,14.8,62.6,753.1
11/13/18,18:21:00,14.8,14.8,62.6,753.1
11/13/18,18:24:00,14.8,14.8,62.6,753.1
11/13/18,18:27:00,14.8,14.8,62.6,753.1
11/13/18,18:30:00,14.8,14.8,62.6,753.1
11/13/18,18:32:59,28.4,28.39,56.4,853.1
11/13/18,18:36:00,28.4,28.39,56.4,853.1
11/13/18,18:39:00,28.4,28.39,56.4,853.1
11/13/18,18:42:00,28.4,28.39,56.4,853.1
11/13/18,18:45:00,28.4,28.39,56.4,853.1
11/13/18,18:48:00,28.4,28.39,56.4,853.1
11/13/18,18:51:00,28.4,28.39,56.4,853.1
11/13/18,18:54:00,28.4,28.39,56.4,853.1
11/13/18,18:57:00,28.4,28.39,56.4,853.1
11/13/18,19:03:00,28.4,28.39,56.4,853.1
11/13/18,19:06:00,28.4,28.39,56.4,853.1
11/13/18,19:09:00,28.4,28.39,56.4,853.1
11/13/18,19:12:00,28.4,28.39,56.4,853.1
11/13/18,19:15:00,28.4,28.39,56.4,853.1
11/13/18,19:18:00,28.4,28.39,56.4,853.1
11/13/18,19:26:00,28.4,28.39,56.4,853.1
11/13/18,19:28:59,28.4,28.39,56.4,853.1
11/13/18,19:32:00,28.4,28.39,56.4,853.1
11/13/18,19:35:00,28.4,28.39,56.4,853.1
11/13/18,19:38:00,28.4,28.39,56.4,853.1
11/13/18,19:41:00,28.4,28.39,56.4,853.1
11/13/18,19:44:00,28.4,28.39,56.4,853.1
11/13/18,19:47:00,28.4,28.39,56.4,853.1
11/13/18,19:50:00,28.4,28.39,56.4,853.1
